ap_id,latitude,longitude,timestamp
3233,28.200675,83.940911,2019-01-07 00:04:44.750000
3233,28.201056,83.940744,2019-01-07 00:04:45.375000
3233,28.201302,83.945309,2019-07-01 00:04:26.000000
3233,28.201404,83.940688,2019-07-01 00:04:46.000000
3233,28.201538,83.940578,2019-01-07 00:04:46.555555
3233,28.201559,83.940754,2019-01-07 00:04:47.111111
3233,28.20136,83.941265,2019-01-07 00:04:47.666666
3233,28.201367,83.941368,2019-01-07 00:04:48.222222
3233,28.20139,83.941468,2019-01-07 00:04:48.777777
3233,28.201403,83.941684,2019-01-07 00:04:49.333333
3233,28.20145,83.941758,2019-01-07 00:04:49.888888
3233,28.201442,83.941907,2019-01-07 00:04:50.444444
3233,28.20155,83.94213,2019-01-07 00:04:50.999999
3233,28.201708,83.942363,2019-01-07 00:04:51.555555
3233,28.201708,83.942446,2019-01-07 00:04:52.111111
3233,28.201603,83.942669,2019-01-07 00:04:52.666666
3233,28.201624,83.942759,2019-01-07 00:04:53.222222
3233,28.201617,83.942872,2019-01-07 00:04:53.777777
3233,28.201521,83.942932,2019-01-07 00:04:54.333333
3233,28.201431,83.943045,2019-01-07 00:04:54.888888
3233,28.201394,83.943127,2019-01-07 00:04:55.444444
3233,28.201448,83.94063,2019-07-01 00:04:46.000000
3233,28.201211,83.94327,2019-07-01 00:04:56.000000
3233,28.201144,83.943429,2019-01-07 00:04:56.085106
3233,28.201108,83.943638,2019-01-07 00:04:56.170212
3233,28.20114,83.943743,2019-01-07 00:04:56.255319
3233,28.201133,83.943849,2019-01-07 00:04:56.340425
3233,28.201162,83.94406,2019-01-07 00:04:56.425531
3233,28.201263,83.944239,2019-01-07 00:04:56.510638
3233,28.201452,83.94442,2019-01-07 00:04:56.595744
3233,28.201551,83.944738,2019-01-07 00:04:56.680851
3233,28.201531,83.944853,2019-01-07 00:04:56.765957
3233,28.201426,83.944999,2019-01-07 00:04:56.851063
3233,28.201282,83.945158,2019-01-07 00:04:56.936170
3233,28.201226,83.945247,2019-01-07 00:04:57.021276
3233,28.201282,83.945158,2019-01-07 00:04:57.106382
3233,28.201426,83.944999,2019-01-07 00:04:57.191489
3233,28.201531,83.944853,2019-01-07 00:04:57.276595
3233,28.201551,83.944738,2019-01-07 00:04:57.361702
3233,28.201452,83.94442,2019-01-07 00:04:57.446808
3233,28.201263,83.944239,2019-01-07 00:04:57.531914
3233,28.201162,83.94406,2019-01-07 00:04:57.617021
3233,28.201133,83.943849,2019-01-07 00:04:57.702127
3233,28.20114,83.943743,2019-01-07 00:04:57.787234
3233,28.201108,83.943638,2019-01-07 00:04:57.872340
3233,28.201144,83.943429,2019-01-07 00:04:57.957446
3233,28.201211,83.94327,2019-01-07 00:04:58.042553
3233,28.201394,83.943127,2019-01-07 00:04:58.127659
3233,28.201431,83.943045,2019-01-07 00:04:58.212765
3233,28.201521,83.942932,2019-01-07 00:04:58.297872
3233,28.201617,83.942872,2019-01-07 00:04:58.382978
3233,28.201624,83.942759,2019-01-07 00:04:58.468085
3233,28.201603,83.942669,2019-01-07 00:04:58.553191
3233,28.201708,83.942446,2019-01-07 00:04:58.638297
3233,28.201708,83.942363,2019-01-07 00:04:58.723404
3233,28.20155,83.94213,2019-01-07 00:04:58.808510
3233,28.201442,83.941907,2019-01-07 00:04:58.893616
3233,28.20145,83.941758,2019-01-07 00:04:58.978723
3233,28.201403,83.941684,2019-01-07 00:04:59.063829
3233,28.20139,83.941468,2019-01-07 00:04:59.148936
3233,28.201367,83.941368,2019-01-07 00:04:59.234042
3233,28.20136,83.941265,2019-01-07 00:04:59.319148
3233,28.201559,83.940754,2019-01-07 00:04:59.404255
3233,28.201538,83.940578,2019-01-07 00:04:59.489361
3233,28.201404,83.940688,2019-01-07 00:04:59.574468
3233,28.201056,83.940744,2019-01-07 00:04:59.659574
3233,28.200675,83.940911,2019-01-07 00:04:59.744680
3233,28.200333,83.941088,2019-01-07 00:04:59.829787
3233,28.200008,83.941296,2019-01-07 00:04:59.914893
3233,28.198592,83.94221800000003,2019-07-01 00:04:56.000000
3233,28.199989,83.941343,2019-07-01 00:05:00.000000
3233,28.199992,83.941416,2019-01-07 00:05:20.882352
3233,28.200026,83.941451,2019-01-07 00:05:41.764705
3233,28.200181,83.9415,2019-01-07 00:06:02.647058
3233,28.200278,83.94155,2019-01-07 00:06:23.529411
3233,28.200409,83.941751,2019-01-07 00:06:44.411764
3233,28.200475,83.941931,2019-01-07 00:07:05.294117
3233,28.200476,83.941997,2019-01-07 00:07:26.176470
3233,28.200394,83.942272,2019-01-07 00:07:47.058823
3233,28.200383,83.94247,2019-01-07 00:08:07.941176
3233,28.200469,83.942935,2019-01-07 00:08:28.823529
3233,28.200533,83.943087,2019-01-07 00:08:49.705882
3233,28.200625,83.943217,2019-01-07 00:09:10.588235
3233,28.200667,83.943342,2019-01-07 00:09:31.470588
3233,28.200669,83.943446,2019-01-07 00:09:52.352941
3233,28.200726,83.943749,2019-01-07 00:10:13.235294
3233,28.200704,83.943803,2019-01-07 00:10:34.117647
3233,28.195342,83.939542,2019-07-01 00:05:00.000000
3233,28.192106,83.971758,2019-07-01 00:05:12.000000
3233,28.210696,83.986804,2019-07-01 00:05:29.000000
3233,28.223893,83.991033,2019-07-01 00:05:39.000000
3233,28.231804,83.990951,2019-07-01 00:06:01.000000
3233,28.231804,83.990951,2019-07-01 00:06:38.000000
3233,28.237854,83.984712,2019-07-01 00:06:44.000000
3233,28.237854,83.984712,2019-07-01 00:06:59.000000
3233,28.237854,83.984712,2019-07-01 00:07:23.000000
3233,28.237854,83.984712,2019-07-01 00:07:31.000000
3233,28.237854,83.984712,2019-07-01 00:07:44.000000
3233,28.237854,83.984712,2019-07-01 00:07:49.000000
3233,28.238052000000003,83.98448499999998,2019-07-01 00:08:05.000000
3233,28.238052000000003,83.98448499999998,2019-07-01 00:08:07.000000
3233,28.233704,83.982935,2019-07-01 00:08:11.000000
3233,28.223205,83.9789,2019-07-01 00:08:21.000000
3233,28.213976,83.975486,2019-07-01 00:08:33.000000
3233,28.213877,83.971275,2019-07-01 00:08:45.000000
3233,28.21348,83.967751,2019-07-01 00:08:59.000000
3233,28.213565000000006,83.96328199999998,2019-07-01 00:09:21.000000
3233,28.212733,83.961646,2019-07-01 00:09:25.000000
3233,28.212733,83.961646,2019-07-01 00:09:29.000000
3233,28.212733,83.961646,2019-07-01 00:09:33.000000
3233,28.214585,83.956257,2019-07-01 00:09:55.000000
3233,28.214585,83.956257,2019-07-01 00:09:59.000000
3233,28.214585,83.956257,2019-07-01 00:10:22.000000
3233,28.214585,83.956257,2019-07-01 00:10:25.000000
3233,28.214585,83.956257,2019-07-01 00:10:29.000000
3233,28.219487,83.958301,2019-07-01 00:10:34.000000
3233,28.221902000000004,83.955066,2019-07-01 00:10:39.000000
3233,28.224384000000004,83.950598,2019-07-01 00:10:43.000000
3233,28.200666,83.943834,2019-07-01 00:10:55.000000
3233,28.224384000000004,83.950598,2019-07-01 00:10:55.000000
